;updated;high;low;open;close;volume;average
831;1614805200;51792.65;47516.91;50392.55;48363.74;61387.71;49654.78
832;1614718800;52625.39;48176.64;48501.21;50392.55;51572.27;50401.015
833;1614632400;50221.14;47097.84;49635.07;48501.21;43281.84;48659.49
834;1614546000;49812.2;45058.98;45261.03;49635.07;65660.6;47435.59
835;1614459600;46645.9;43061.92;46191.39;45261.03;62249.5;44853.91
836;1614373200;48362.8;45063.84;46324.5;46191.39;39013.78;46713.32
837;1614286800;48438.38;44153.46;47082.87;46324.5;90519.05;46295.92
838;1614200400;52086.34;46728.88;49738.17;47082.87;73102.42;49407.61
839;1614114000;51399.55;47015.55;48898.7;49738.17;74972.28;49207.55
840;1614027600;54164.35;44983.39;54121.17;48898.7;165758.08;49573.87
841;1613941200;57540.74;48194.31;57469.95;54121.17;130806.33;52867.525
842;1613854800;58348.75;55516.07;55900.84;57469.95;33823.01;56932.41
843;1613768400;57528.16;54140.61;55933.47;55900.84;52924.57;55834.385
844;1613682000;56331.09;50766.83;51591.61;55933.47;72433.44;53548.96
845;1613595600;52550.6;50874.81;52154.91;51591.61;42530.26;51712.705
846;1613509200;52622.68;48967.72;49184.63;52154.91;67133.49;50795.2
847;1613422800;50561.53;47068.63;47936.51;49184.63;66072.59;48815.08
848;1613336400;49031.74;45910.0;48652.87;47936.51;52683.57;47470.87
849;1613250000;49642.39;47096.92;47222.32;48652.87;37853.59;48369.655
850;1613163600;48171.46;46291.19;47435.54;47222.32;33281.25;47231.325
851;1613077200;48930.99;46243.85;48006.18;47435.54;59549.61;47587.42
852;1612990800;48664.81;44032.66;44854.95;48006.18;72251.82;46348.735
853;1612904400;47349.86;43743.99;46509.57;44854.95;72992.8;45546.925
854;1612818000;48209.59;45051.46;46437.41;46509.57;98670.48;46630.525
855;1612731600;46606.82;38063.87;38868.82;46437.41;138485.21;42335.345
856;1612645200;39721.59;37408.16;39267.01;38868.82;53823.4;38564.875
857;1612558800;40989.11;38247.96;38310.24;39267.01;66494.6;39618.535
858;1612472400;38343.92;36626.5;36983.42;38310.24;45243.69;37485.21
859;1612386000;38741.89;36199.19;37677.34;36983.42;73775.45;37470.54
860;1612299600;37704.8;35413.72;35524.43;37677.34;63974.93;36559.26
861;1612213200;36004.47;33459.48;33535.94;35524.43;51377.38;34731.975000000006
862;1612126800;34714.34;32340.24;33143.22;33535.94;48144.6;33527.29
863;1612040400;34381.7;32214.08;34317.82;33143.22;35337.11;33297.89
864;1611954000;34906.15;32858.0;34252.08;34317.82;46326.31;33882.075
865;1611867600;38631.5;31996.08;33443.87;34252.08;169454.57;35313.79
866;1611781200;33880.92;29905.53;30423.05;33443.87;76993.1;31893.225
867;1611694800;32580.05;29236.73;32516.52;30423.05;102257.23;30908.39
868;1611608400;32943.69;30853.17;32275.27;32516.52;59770.06;31898.43
869;1611522000;34881.18;31937.09;32283.66;32275.27;59529.49;33409.135
870;1611435600;33090.99;30957.56;32107.29;32283.66;33650.76;32024.275
871;1611349200;33484.73;31430.15;33008.02;32107.29;39813.32;32457.44
872;1611262800;33857.39;28817.3;30840.3;33008.02;109210.12;31337.345
873;1611176400;35619.6;30067.14;35501.38;30840.3;125586.98;32843.369999999995
874;1611090000;36409.96;33519.59;35932.79;35501.38;66302.02;34964.774999999994
875;1611003600;37867.53;35917.28;36623.04;35932.79;48457.45;36892.405
876;1610917200;37429.24;34784.4;35839.51;36623.04;43063.97;36106.82
